"year","title","name","state","where","date"
"2023","Mr"," BLUMENTHAL",NA,"Senate","2023-03-16"
"2023","Mr"," BLUMENTHAL",NA,"Senate","2023-03-23"
"2023","Mr"," BLUMENTHAL",NA,"Senate","2023-04-18"
"2023","Mr"," BLUMENTHAL",NA,"Senate","2023-04-19"
"2023","Mr"," BLUMENTHAL",NA,"Senate","2023-04-26"
"2023","Mr"," BLUMENTHAL",NA,"Senate","2023-05-04"
"2023","Mr"," BLUMENTHAL",NA,"Senate","2023-05-10"
"2023","Mr"," BLUMENTHAL",NA,"Senate","2023-05-16"
"2023","Mr"," BLUMENTHAL",NA,"Senate","2023-06-14"
"2023","Mr"," BLUMENTHAL",NA,"Senate","2023-06-22"
"2023","Mr"," BLUMENTHAL",NA,"Senate","2023-07-11"
"2023","Mr"," BLUMENTHAL",NA,"Senate","2023-07-19"
"2023","Mr"," BLUMENTHAL",NA,"Senate","2023-07-20"
"2023","Mr"," BLUMENTHAL",NA,"Senate","2023-07-25"
"2023","Mr"," BLUMENTHAL",NA,"Senate","2023-07-26"
"2023","Mr"," BLUMENTHAL",NA,"Senate","2023-09-18"
"2023","Mr"," BLUMENTHAL",NA,"Senate","2023-09-29"
"2023","Mr"," BLUMENTHAL",NA,"Senate","2023-10-03"
"2023","Mr"," BLUMENTHAL",NA,"Senate","2023-11-02"
"2023","Mr"," BLUMENTHAL",NA,"Senate","2023-11-07"
"2023","Mr"," BLUMENTHAL",NA,"Senate","2023-12-06"
"2023","Mr"," BOOKER",NA,"Senate","2023-01-26"
"2023","Mr"," BOOKER",NA,"Senate","2023-03-08"
"2023","Mr"," BOOKER",NA,"Senate","2023-03-16"
"2023","Mr"," BOOKER",NA,"Senate","2023-03-21"
"2023","Mr"," BOOKER",NA,"Senate","2023-03-30"
"2023","Mr"," BOOKER",NA,"Senate","2023-05-09"
"2023","Mr"," BOOKER",NA,"Senate","2023-05-17"
"2023","Mr"," BOOKER",NA,"Senate","2023-05-18"
"2023","Mr"," BOOKER",NA,"Senate","2023-06-08"
"2023","Mr"," BOOKER",NA,"Senate","2023-12-06"
"2023","Mr"," BOOKER",NA,"Senate","2023-12-14"
"2023","Mr"," BOOZMAN",NA,"Senate","2023-01-23"
"2023","Mr"," BOOZMAN",NA,"Senate","2023-01-24"
"2023","Mr"," BOOZMAN",NA,"Senate","2023-01-30"
"2023","Mr"," BOOZMAN",NA,"Senate","2023-01-31"
"2023","Mr"," BOOZMAN",NA,"Senate","2023-02-01"
"2023","Mr"," BOOZMAN",NA,"Senate","2023-03-02"
"2023","Mr"," BOOZMAN",NA,"Senate","2023-03-07"
"2023","Mr"," BOOZMAN",NA,"Senate","2023-03-28"
"2023","Mr"," BOOZMAN",NA,"Senate","2023-03-29"
"2023","Mr"," BOOZMAN",NA,"Senate","2023-03-30"
"2023","Mr"," BOOZMAN",NA,"Senate","2023-04-19"
"2023","Mr"," BOOZMAN",NA,"Senate","2023-04-20"
"2023","Mr"," BOOZMAN",NA,"Senate","2023-04-25"
"2023","Mr"," BOOZMAN",NA,"Senate","2023-05-03"
"2023","Mr"," BOOZMAN",NA,"Senate","2023-05-09"
"2023","Mr"," BOOZMAN",NA,"Senate","2023-05-30"
"2023","Mr"," BOOZMAN",NA,"Senate","2023-06-21"
"2023","Mr"," BOOZMAN",NA,"Senate","2023-06-22"
"2023","Mr"," BOOZMAN",NA,"Senate","2023-07-13"
"2023","Mr"," BOOZMAN",NA,"Senate","2023-07-25"
"2023","Mr"," BOOZMAN",NA,"Senate","2023-07-26"
"2023","Mr"," BOOZMAN",NA,"Senate","2023-09-07"
"2023","Mr"," BOOZMAN",NA,"Senate","2023-09-14"
"2023","Mr"," BOOZMAN",NA,"Senate","2023-09-21"
"2023","Mr"," BOOZMAN",NA,"Senate","2023-10-17"
"2023","Mr"," BOOZMAN",NA,"Senate","2023-10-30"
"2023","Mr"," BOOZMAN",NA,"Senate","2023-11-07"
"2023","Mr"," BOOZMAN",NA,"Senate","2023-11-15"
"2023","Mr"," BOOZMAN",NA,"Senate","2023-11-27"
"2023","Mr"," BOOZMAN",NA,"Senate","2023-11-28"
"2023","Mr"," BOOZMAN",NA,"Senate","2023-12-12"
"2023","Mr"," BOOZMAN",NA,"Senate","2023-12-13"
"2023","Mr"," BOST",NA,"House","2023-02-01"
"2023","Mr"," BOST",NA,"House","2023-02-28"
"2023","Mr"," BOST",NA,"House","2023-03-07"
"2023","Mr"," BOST",NA,"House","2023-03-22"
"2023","Mr"," BOST",NA,"House","2023-04-26"
"2023","Mr"," BOST",NA,"House","2023-05-10"
"2023","Mr"," BOST",NA,"House","2023-05-11"
"2023","Mr"," BOST",NA,"House","2023-05-22"
"2023","Mr"," BOST",NA,"House","2023-06-20"
"2023","Mr"," BOST",NA,"House","2023-07-13"
"2023","Mr"," BOST",NA,"House","2023-07-19"
"2023","Mr"," BOST",NA,"House","2023-07-26"
"2023","Mr"," BOST",NA,"House","2023-09-18"
"2023","Mr"," BOST",NA,"House","2023-09-19"
"2023","Mr"," BOST",NA,"House","2023-09-20"
"2023","Mr"," BOST",NA,"House","2023-09-26"
"2023","Mr"," BOST",NA,"House","2023-10-25"
"2023","Mr"," BOST",NA,"House","2023-11-09"
"2023","Mr"," BOST",NA,"House","2023-11-13"
"2023","Mr"," BOST",NA,"House","2023-11-15"
"2023","Mr"," BOWMAN",NA,"House","2023-01-12"
"2023","Mr"," BOWMAN",NA,"House","2023-01-26"
"2023","Mr"," BOWMAN",NA,"House","2023-01-31"
"2023","Mr"," BOWMAN",NA,"House","2023-02-06"
"2023","Mr"," BOWMAN",NA,"House","2023-03-09"
"2023","Mr"," BOWMAN",NA,"House","2023-03-22"
"2023","Mr"," BOWMAN",NA,"House","2023-05-16"
"2023","Mr"," BOWMAN",NA,"House","2023-05-23"
"2023","Mr"," BOWMAN",NA,"House","2023-07-11"
"2023","Mr"," BOWMAN",NA,"House","2023-07-12"
"2023","Mr"," BOWMAN",NA,"House","2023-07-13"
"2023","Mr"," BOWMAN",NA,"House","2023-07-14"
"2023","Mr"," BOWMAN",NA,"House","2023-10-26"
"2023","Mr"," BOWMAN",NA,"House","2023-11-07"
"2023","Mr"," BOWMAN",NA,"House","2023-12-06"
"2023","Mr"," BOYLE","Pennsylvania","House","2023-04-26"
"2023","Mr"," BOYLE","Pennsylvania","House","2023-09-21"
"2023","Mr"," BOYLE","Pennsylvania","House","2023-09-26"
"2023","Mr"," BOYLE","Pennsylvania","House","2023-10-25"
"2023","Mr"," BRAUN",NA,"Senate","2023-01-26"
"2023","Mr"," BRAUN",NA,"Senate","2023-02-15"
"2023","Mr"," BRAUN",NA,"Senate","2023-03-01"
"2023","Mr"," BRAUN",NA,"Senate","2023-04-19"
"2023","Mr"," BRAUN",NA,"Senate","2023-06-01"
"2023","Mr"," BRAUN",NA,"Senate","2023-06-14"
"2023","Mr"," BRAUN",NA,"Senate","2023-06-21"
"2023","Mr"," BRAUN",NA,"Senate","2023-09-27"
"2023","Mr"," BRAUN",NA,"Senate","2023-09-30"
"2023","Mr"," BRAUN",NA,"Senate","2023-10-18"
"2023","Mr"," BRAUN",NA,"Senate","2023-10-26"
"2023","Mr"," BRAUN",NA,"Senate","2023-12-19"
"2023","Mr"," BRECHEEN",NA,"House","2023-03-08"
"2023","Mr"," BRECHEEN",NA,"House","2023-03-09"
"2023","Mr"," BRECHEEN",NA,"House","2023-03-23"
"2023","Mr"," BRECHEEN",NA,"House","2023-03-24"
"2023","Mr"," BRECHEEN",NA,"House","2023-05-10"
"2023","Mr"," BRECHEEN",NA,"House","2023-09-26"
"2023","Mr"," BRECHEEN",NA,"House","2023-11-06"
"2023","Mr"," BRECHEEN",NA,"House","2023-11-08"
"2023","Mr"," BRECHEEN",NA,"House","2023-11-14"
"2023","Mr"," BROWN",NA,"Senate","2023-01-24"
"2023","Mr"," BROWN",NA,"Senate","2023-01-25"
"2023","Mr"," BROWN",NA,"Senate","2023-02-09"
"2023","Mr"," BROWN",NA,"Senate","2023-02-14"
"2023","Mr"," BROWN",NA,"Senate","2023-03-01"
"2023","Mr"," BROWN",NA,"Senate","2023-03-16"
"2023","Mr"," BROWN",NA,"Senate","2023-03-27"
"2023","Mr"," BROWN",NA,"Senate","2023-05-02"
"2023","Mr"," BROWN",NA,"Senate","2023-05-03"
"2023","Mr"," BROWN",NA,"Senate","2023-05-10"
"2023","Mr"," BROWN",NA,"Senate","2023-05-15"
"2023","Mr"," BROWN",NA,"Senate","2023-06-01"
"2023","Mr"," BROWN",NA,"Senate","2023-06-08"
"2023","Mr"," BROWN",NA,"Senate","2023-06-13"
"2023","Mr"," BROWN",NA,"Senate","2023-06-22"
"2023","Mr"," BROWN",NA,"Senate","2023-07-18"
"2023","Mr"," BROWN",NA,"Senate","2023-07-25"
"2023","Mr"," BROWN",NA,"Senate","2023-07-26"
"2023","Mr"," BROWN",NA,"Senate","2023-07-27"
"2023","Mr"," BROWN",NA,"Senate","2023-09-05"
"2023","Mr"," BROWN",NA,"Senate","2023-09-14"
"2023","Mr"," BROWN",NA,"Senate","2023-09-19"
"2023","Mr"," BROWN",NA,"Senate","2023-09-27"
"2023","Mr"," BROWN",NA,"Senate","2023-09-29"
"2023","Mr"," BROWN",NA,"Senate","2023-10-18"
"2023","Mr"," BROWN",NA,"Senate","2023-11-01"
"2023","Mr"," BROWN",NA,"Senate","2023-12-14"
"2023","Mr"," BROWN",NA,"Senate","2023-12-19"
"2023","Mr"," BUCK",NA,"House","2023-01-11"
"2023","Mr"," BUCK",NA,"House","2023-01-31"
"2023","Mr"," BUCK",NA,"House","2023-05-18"
"2023","Mr"," BUCK",NA,"House","2023-06-21"
"2023","Mr"," BUCK",NA,"House","2023-11-07"
"2023","Mr"," BUCSHON",NA,"House","2023-01-12"
"2023","Mr"," BUCSHON",NA,"House","2023-01-31"
"2023","Mr"," BUCSHON",NA,"House","2023-02-08"
"2023","Mr"," BUCSHON",NA,"House","2023-03-29"
"2023","Mr"," BUCSHON",NA,"House","2023-04-20"
"2023","Mr"," BUCSHON",NA,"House","2023-05-24"
"2023","Mr"," BUCSHON",NA,"House","2023-05-25"
"2023","Mr"," BUCSHON",NA,"House","2023-07-25"
"2023","Mr"," BUCSHON",NA,"House","2023-09-26"
"2023","Mr"," BUCSHON",NA,"House","2023-12-06"
"2023","Mr"," BUCSHON",NA,"House","2023-12-11"
"2023","Mr"," BUDD",NA,"Senate","2023-04-19"
"2023","Mr"," BUDD",NA,"Senate","2023-04-26"
"2023","Mr"," BUDD",NA,"Senate","2023-05-03"
"2023","Mr"," BUDD",NA,"Senate","2023-05-16"
"2023","Mr"," BUDD",NA,"Senate","2023-05-17"
"2023","Mr"," BUDD",NA,"Senate","2023-06-01"
"2023","Mr"," BUDD",NA,"Senate","2023-06-14"
"2023","Mr"," BUDD",NA,"Senate","2023-06-21"
"2023","Mr"," BUDD",NA,"Senate","2023-07-18"
"2023","Mr"," BUDD",NA,"Senate","2023-07-20"
"2023","Mr"," BUDD",NA,"Senate","2023-09-11"
"2023","Mr"," BUDD",NA,"Senate","2023-10-18"
"2023","Mr"," BUDD",NA,"Senate","2023-10-25"
"2023","Mr"," BUDD",NA,"Senate","2023-10-31"
"2023","Mr"," BUDD",NA,"Senate","2023-11-28"
"2023","Mr"," BUDD",NA,"Senate","2023-12-06"
"2023","Mr"," BUDD",NA,"Senate","2023-12-13"
"2023","Mr"," BUDD",NA,"Senate","2023-12-14"
"2023","Mr"," BURCHETT",NA,"House","2023-01-11"
"2023","Mr"," BURCHETT",NA,"House","2023-01-25"
"2023","Mr"," BURCHETT",NA,"House","2023-01-31"
"2023","Mr"," BURCHETT",NA,"House","2023-02-01"
"2023","Mr"," BURCHETT",NA,"House","2023-02-02"
"2023","Mr"," BURCHETT",NA,"House","2023-02-06"
"2023","Mr"," BURCHETT",NA,"House","2023-02-27"
"2023","Mr"," BURCHETT",NA,"House","2023-03-01"
"2023","Mr"," BURCHETT",NA,"House","2023-03-08"
"2023","Mr"," BURCHETT",NA,"House","2023-03-09"
"2023","Mr"," BURCHETT",NA,"House","2023-03-23"
"2023","Mr"," BURCHETT",NA,"House","2023-03-28"
"2023","Mr"," BURCHETT",NA,"House","2023-04-17"
"2023","Mr"," BURCHETT",NA,"House","2023-04-18"
"2023","Mr"," BURCHETT",NA,"House","2023-05-11"
"2023","Mr"," BURCHETT",NA,"House","2023-05-17"
"2023","Mr"," BURCHETT",NA,"House","2023-05-18"
"2023","Mr"," BURCHETT",NA,"House","2023-05-22"
"2023","Mr"," BURCHETT",NA,"House","2023-05-24"
"2023","Mr"," BURCHETT",NA,"House","2023-06-07"
"2023","Mr"," BURCHETT",NA,"House","2023-06-21"
"2023","Mr"," BURCHETT",NA,"House","2023-06-22"
"2023","Mr"," BURCHETT",NA,"House","2023-07-11"
"2023","Mr"," BURCHETT",NA,"House","2023-07-18"
"2023","Mr"," BURCHETT",NA,"House","2023-07-25"
"2023","Mr"," BURCHETT",NA,"House","2023-09-18"
"2023","Mr"," BURCHETT",NA,"House","2023-09-27"
"2023","Mr"," BURCHETT",NA,"House","2023-09-28"
"2023","Mr"," BURCHETT",NA,"House","2023-09-29"
"2023","Mr"," BURCHETT",NA,"House","2023-10-25"
"2023","Mr"," BURCHETT",NA,"House","2023-11-03"
"2023","Mr"," BURCHETT",NA,"House","2023-11-07"
"2023","Mr"," BURCHETT",NA,"House","2023-11-08"
"2023","Mr"," BURCHETT",NA,"House","2023-11-09"
"2023","Mr"," BURCHETT",NA,"House","2023-11-29"
"2023","Mr"," BURCHETT",NA,"House","2023-11-30"
"2023","Mr"," BURCHETT",NA,"House","2023-12-07"
"2023","Mr"," BURCHETT",NA,"House","2023-12-13"
"2023","Mr"," BURGESS",NA,"House","2023-01-09"
"2023","Mr"," BURGESS",NA,"House","2023-01-12"
"2023","Mr"," BURGESS",NA,"House","2023-01-31"
"2023","Mr"," BURGESS",NA,"House","2023-02-28"
"2023","Mr"," BURGESS",NA,"House","2023-03-28"
"2023","Mr"," BURGESS",NA,"House","2023-05-10"
"2023","Mr"," BURGESS",NA,"House","2023-05-23"
"2023","Mr"," BURGESS",NA,"House","2023-05-31"
"2023","Mr"," BURGESS",NA,"House","2023-06-21"
"2023","Mr"," BURGESS",NA,"House","2023-09-14"
"2023","Mr"," BURGESS",NA,"House","2023-09-26"
"2023","Mr"," BURGESS",NA,"House","2023-09-27"
"2023","Mr"," BURGESS",NA,"House","2023-09-28"
"2023","Mr"," BURGESS",NA,"House","2023-11-02"
"2023","Mr"," BURGESS",NA,"House","2023-11-14"
"2023","Mr"," BURLISON",NA,"House","2023-01-31"
"2023","Mr"," BURLISON",NA,"House","2023-03-09"
"2023","Mr"," BURLISON",NA,"House","2023-03-27"
"2023","Mr"," BURLISON",NA,"House","2023-04-20"
"2023","Mr"," BURLISON",NA,"House","2023-06-13"
"2023","Mr"," BURLISON",NA,"House","2023-07-13"
"2023","Mr"," BURLISON",NA,"House","2023-09-26"
"2023","Mr"," BURLISON",NA,"House","2023-11-02"
"2023","Mr"," BURLISON",NA,"House","2023-11-07"
"2023","Mr"," BURLISON",NA,"House","2023-11-08"
"2023","Mr"," BURLISON",NA,"House","2023-11-15"
"2023","Mr"," BURLISON",NA,"House","2023-12-06"
"2023","Mr"," C",NA,"House","2023-01-09"
"2023","Mr"," C",NA,"House","2023-01-10"
"2023","Mr"," C",NA,"House","2023-01-11"
"2023","Mr"," C",NA,"House","2023-01-12"
"2023","Mr"," C",NA,"House","2023-01-13"
"2023","Mr"," C",NA,"House","2023-01-17"
"2023","Mr"," C",NA,"House","2023-01-20"
"2023","Mr"," C",NA,"House","2023-01-24"
"2023","Mr"," C",NA,"House","2023-01-26"
"2023","Mr"," C",NA,"House","2023-01-30"
"2023","Mr"," C",NA,"House","2023-01-31"
"2023","Mr"," C",NA,"House","2023-02-01"
"2023","Mr"," C",NA,"House","2023-02-02"
"2023","Mr"," C",NA,"House","2023-02-06"
"2023","Mr"," C",NA,"House","2023-02-07"
"2023","Mr"," C",NA,"House","2023-02-09"
"2023","Mr"," C",NA,"House","2023-02-10"
"2023","Mr"," C",NA,"House","2023-02-14"
"2023","Mr"," C",NA,"House","2023-02-27"
"2023","Mr"," C",NA,"House","2023-02-28"
"2023","Mr"," C",NA,"House","2023-03-01"
"2023","Mr"," C",NA,"House","2023-03-07"
"2023","Mr"," C",NA,"House","2023-03-08"
"2023","Mr"," C",NA,"House","2023-03-09"
"2023","Mr"," C",NA,"House","2023-03-10"
"2023","Mr"," C",NA,"House","2023-03-14"
"2023","Mr"," C",NA,"House","2023-03-17"
"2023","Mr"," C",NA,"House","2023-03-21"
"2023","Mr"," C",NA,"House","2023-03-23"
"2023","Mr"," C",NA,"House","2023-03-24"
"2023","Mr"," C",NA,"House","2023-03-28"
"2023","Mr"," C",NA,"House","2023-04-17"
"2023","Mr"," C",NA,"House","2023-04-18"
"2023","Mr"," C",NA,"House","2023-04-19"
"2023","Mr"," C",NA,"House","2023-04-20"
"2023","Mr"," C",NA,"House","2023-04-25"
"2023","Mr"," C",NA,"House","2023-04-27"
"2023","Mr"," C",NA,"House","2023-04-28"
"2023","Mr"," C",NA,"House","2023-05-05"
"2023","Mr"," C",NA,"House","2023-05-09"
"2023","Mr"," C",NA,"House","2023-05-10"
"2023","Mr"," C",NA,"House","2023-05-11"
"2023","Mr"," C",NA,"House","2023-05-15"
"2023","Mr"," C",NA,"House","2023-05-17"
"2023","Mr"," C",NA,"House","2023-05-18"
"2023","Mr"," C",NA,"House","2023-05-22"
"2023","Mr"," C",NA,"House","2023-05-23"
"2023","Mr"," C",NA,"House","2023-05-25"
"2023","Mr"," C",NA,"House","2023-05-26"
"2023","Mr"," C",NA,"House","2023-06-05"
"2023","Mr"," C",NA,"House","2023-06-06"
"2023","Mr"," C",NA,"House","2023-06-07"
"2023","Mr"," C",NA,"House","2023-06-09"
"2023","Mr"," C",NA,"House","2023-06-12"
"2023","Mr"," C",NA,"House","2023-06-15"
"2023","Mr"," C",NA,"House","2023-06-20"
"2023","Mr"," C",NA,"House","2023-06-21"
"2023","Mr"," C",NA,"House","2023-06-22"
"2023","Mr"," C",NA,"House","2023-06-23"
"2023","Mr"," C",NA,"House","2023-06-27"
"2023","Mr"," C",NA,"House","2023-07-03"
"2023","Mr"," C",NA,"House","2023-07-11"
"2023","Mr"," C",NA,"House","2023-07-12"
"2023","Mr"," C",NA,"House","2023-07-17"
"2023","Mr"," C",NA,"House","2023-07-19"
"2023","Mr"," C",NA,"House","2023-07-20"
"2023","Mr"," C",NA,"House","2023-07-25"
"2023","Mr"," C",NA,"House","2023-07-26"
"2023","Mr"," C",NA,"House","2023-07-28"
"2023","Mr"," C",NA,"House","2023-08-01"
"2023","Mr"," C",NA,"House","2023-08-04"
"2023","Mr"," C",NA,"House","2023-08-08"
"2023","Mr"," C",NA,"House","2023-08-11"
"2023","Mr"," C",NA,"House","2023-08-15"
"2023","Mr"," C",NA,"House","2023-08-18"
"2023","Mr"," C",NA,"House","2023-08-29"
"2023","Mr"," C",NA,"House","2023-09-05"
"2023","Mr"," C",NA,"House","2023-09-08"
"2023","Mr"," C",NA,"House","2023-09-12"
"2023","Mr"," C",NA,"House","2023-09-14"
"2023","Mr"," C",NA,"House","2023-09-21"
"2023","Mr"," C",NA,"House","2023-09-26"
"2023","Mr"," C",NA,"House","2023-09-27"
"2023","Mr"," C",NA,"House","2023-09-28"
"2023","Mr"," C",NA,"House","2023-10-06"
"2023","Mr"," C",NA,"House","2023-10-10"
"2023","Mr"," C",NA,"House","2023-10-11"
"2023","Mr"," C",NA,"Senate","2023-03-22"
"2023","Mr"," CALVERT",NA,"House","2023-07-14"
"2023","Mr"," CALVERT",NA,"House","2023-09-27"
"2023","Mr"," CALVERT",NA,"House","2023-09-28"
"2023","Mr"," CALVERT",NA,"House","2023-11-02"
"2023","Mr"," CALVERT",NA,"House","2023-11-14"
"2023","Mr"," CALVERT",NA,"House","2023-12-14"
"2023","Mr"," CARBAJAL",NA,"House","2023-01-11"
"2023","Mr"," CARBAJAL",NA,"House","2023-03-29"
"2023","Mr"," CARBAJAL",NA,"House","2023-06-23"
"2023","Mr"," CARBAJAL",NA,"House","2023-07-27"
"2023","Mr"," CARBAJAL",NA,"House","2023-09-29"
"2023","Mr"," CARBAJAL",NA,"House","2023-12-01"
"2023","Mr"," CARDENAS",NA,"House","2023-01-26"
"2023","Mr"," CARDENAS",NA,"House","2023-01-27"
"2023","Mr"," CARDENAS",NA,"House","2023-02-08"
"2023","Mr"," CARDENAS",NA,"House","2023-03-28"
"2023","Mr"," CARDENAS",NA,"House","2023-03-29"
"2023","Mr"," CARDENAS",NA,"House","2023-05-23"
"2023","Mr"," CARDENAS",NA,"House","2023-05-24"
"2023","Mr"," CARDENAS",NA,"House","2023-05-25"
"2023","Mr"," CARDENAS",NA,"House","2023-06-07"
"2023","Mr"," CARDENAS",NA,"House","2023-06-23"
"2023","Mr"," CARDENAS",NA,"House","2023-07-26"
"2023","Mr"," CARDENAS",NA,"House","2023-07-27"
"2023","Mr"," CARDENAS",NA,"House","2023-09-13"
"2023","Mr"," CARDENAS",NA,"House","2023-09-21"
"2023","Mr"," CARDENAS",NA,"House","2023-10-03"
"2023","Mr"," CARDENAS",NA,"House","2023-11-30"
"2023","Mr"," CARDENAS",NA,"House","2023-12-06"
"2023","Mr"," CARDIN",NA,"Senate","2023-01-24"
"2023","Mr"," CARDIN",NA,"Senate","2023-01-26"
"2023","Mr"," CARDIN",NA,"Senate","2023-01-31"
"2023","Mr"," CARDIN",NA,"Senate","2023-02-01"
"2023","Mr"," CARDIN",NA,"Senate","2023-02-07"
"2023","Mr"," CARDIN",NA,"Senate","2023-02-09"
"2023","Mr"," CARDIN",NA,"Senate","2023-02-14"
"2023","Mr"," CARDIN",NA,"Senate","2023-02-16"
"2023","Mr"," CARDIN",NA,"Senate","2023-02-28"
"2023","Mr"," CARDIN",NA,"Senate","2023-03-07"
"2023","Mr"," CARDIN",NA,"Senate","2023-03-08"
"2023","Mr"," CARDIN",NA,"Senate","2023-03-09"
"2023","Mr"," CARDIN",NA,"Senate","2023-03-21"
"2023","Mr"," CARDIN",NA,"Senate","2023-03-23"
"2023","Mr"," CARDIN",NA,"Senate","2023-03-29"
"2023","Mr"," CARDIN",NA,"Senate","2023-03-30"
"2023","Mr"," CARDIN",NA,"Senate","2023-04-20"
"2023","Mr"," CARDIN",NA,"Senate","2023-04-26"
"2023","Mr"," CARDIN",NA,"Senate","2023-04-27"
"2023","Mr"," CARDIN",NA,"Senate","2023-05-04"
"2023","Mr"," CARDIN",NA,"Senate","2023-05-10"
"2023","Mr"," CARDIN",NA,"Senate","2023-05-11"
"2023","Mr"," CARDIN",NA,"Senate","2023-05-15"
"2023","Mr"," CARDIN",NA,"Senate","2023-05-16"
"2023","Mr"," CARDIN",NA,"Senate","2023-05-18"
"2023","Mr"," CARDIN",NA,"Senate","2023-06-01"
"2023","Mr"," CARDIN",NA,"Senate","2023-06-07"
"2023","Mr"," CARDIN",NA,"Senate","2023-06-08"
"2023","Mr"," CARDIN",NA,"Senate","2023-06-15"
"2023","Mr"," CARDIN",NA,"Senate","2023-06-22"
"2023","Mr"," CARDIN",NA,"Senate","2023-07-10"
"2023","Mr"," CARDIN",NA,"Senate","2023-07-11"
"2023","Mr"," CARDIN",NA,"Senate","2023-07-12"
"2023","Mr"," CARDIN",NA,"Senate","2023-07-13"
"2023","Mr"," CARDIN",NA,"Senate","2023-07-20"
"2023","Mr"," CARDIN",NA,"Senate","2023-07-25"
"2023","Mr"," CARDIN",NA,"Senate","2023-07-26"
"2023","Mr"," CARDIN",NA,"Senate","2023-07-27"
"2023","Mr"," CARDIN",NA,"Senate","2023-09-07"
"2023","Mr"," CARDIN",NA,"Senate","2023-09-12"
"2023","Mr"," CARDIN",NA,"Senate","2023-09-19"
"2023","Mr"," CARDIN",NA,"Senate","2023-09-21"
"2023","Mr"," CARDIN",NA,"Senate","2023-10-03"
"2023","Mr"," CARDIN",NA,"Senate","2023-10-04"
"2023","Mr"," CARDIN",NA,"Senate","2023-10-16"
"2023","Mr"," CARDIN",NA,"Senate","2023-10-18"
"2023","Mr"," CARDIN",NA,"Senate","2023-10-19"
"2023","Mr"," CARDIN",NA,"Senate","2023-10-24"
"2023","Mr"," CARDIN",NA,"Senate","2023-10-25"
"2023","Mr"," CARDIN",NA,"Senate","2023-10-26"
"2023","Mr"," CARDIN",NA,"Senate","2023-10-30"
"2023","Mr"," CARDIN",NA,"Senate","2023-10-31"
"2023","Mr"," CARDIN",NA,"Senate","2023-11-02"
"2023","Mr"," CARDIN",NA,"Senate","2023-11-06"
"2023","Mr"," CARDIN",NA,"Senate","2023-11-07"
"2023","Mr"," CARDIN",NA,"Senate","2023-11-08"
"2023","Mr"," CARDIN",NA,"Senate","2023-11-13"
"2023","Mr"," CARDIN",NA,"Senate","2023-11-15"
"2023","Mr"," CARDIN",NA,"Senate","2023-11-27"
"2023","Mr"," CARDIN",NA,"Senate","2023-11-28"
"2023","Mr"," CARDIN",NA,"Senate","2023-12-05"
"2023","Mr"," CARDIN",NA,"Senate","2023-12-07"
"2023","Mr"," CARDIN",NA,"Senate","2023-12-12"
"2023","Mr"," CARDIN",NA,"Senate","2023-12-13"
"2023","Mr"," CARDIN",NA,"Senate","2023-12-14"
"2023","Mr"," CARDIN",NA,"Senate","2023-12-18"
"2023","Mr"," CARDIN",NA,"Senate","2023-12-19"
"2023","Mr"," CAREY",NA,"House","2023-02-06"
"2023","Mr"," CAREY",NA,"House","2023-05-11"
"2023","Mr"," CAREY",NA,"House","2023-05-15"
"2023","Mr"," CAREY",NA,"House","2023-07-19"
"2023","Mr"," CAREY",NA,"House","2023-12-06"
"2023","Mr"," CAREY",NA,"House","2023-12-14"
"2023","Mr"," CARL",NA,"House","2023-01-11"
"2023","Mr"," CARL",NA,"House","2023-01-31"
"2023","Mr"," CARL",NA,"House","2023-03-28"
"2023","Mr"," CARL",NA,"House","2023-03-30"
"2023","Mr"," CARL",NA,"House","2023-05-16"
"2023","Mr"," CARL",NA,"House","2023-06-23"
"2023","Mr"," CARL",NA,"House","2023-11-02"
"2023","Mr"," CARL",NA,"House","2023-11-14"
"2023","Mr"," CARL",NA,"House","2023-11-29"
"2023","Mr"," CARPER",NA,"Senate","2023-02-07"
"2023","Mr"," CARPER",NA,"Senate","2023-02-13"
"2023","Mr"," CARPER",NA,"Senate","2023-02-15"
"2023","Mr"," CARPER",NA,"Senate","2023-03-01"
"2023","Mr"," CARPER",NA,"Senate","2023-03-22"
"2023","Mr"," CARPER",NA,"Senate","2023-03-29"
"2023","Mr"," CARPER",NA,"Senate","2023-03-30"
"2023","Mr"," CARPER",NA,"Senate","2023-04-18"
"2023","Mr"," CARPER",NA,"Senate","2023-04-19"
"2023","Mr"," CARPER",NA,"Senate","2023-04-20"
"2023","Mr"," CARPER",NA,"Senate","2023-04-26"
"2023","Mr"," CARPER",NA,"Senate","2023-05-03"
"2023","Mr"," CARPER",NA,"Senate","2023-05-10"
"2023","Mr"," CARPER",NA,"Senate","2023-07-11"
"2023","Mr"," CARPER",NA,"Senate","2023-07-12"
"2023","Mr"," CARPER",NA,"Senate","2023-07-20"
"2023","Mr"," CARPER",NA,"Senate","2023-09-27"
"2023","Mr"," CARPER",NA,"Senate","2023-09-28"
"2023","Mr"," CARPER",NA,"Senate","2023-10-17"
"2023","Mr"," CARPER",NA,"Senate","2023-10-31"
"2023","Mr"," CARPER",NA,"Senate","2023-11-02"
"2023","Mr"," CARPER",NA,"Senate","2023-11-08"
"2023","Mr"," CARPER",NA,"Senate","2023-11-30"
"2023","Mr"," CARPER",NA,"Senate","2023-12-13"
